"source_file","dataset","study","obstype","methods_all","pred_order","pred_family","pred_genus","pred_species","pred_mass_g","prey_class","prey_order","prey_species","prey_id_level","prey_mass_g","count","percent","country","lat","lon","year"
"new_RaptorDiets.csv",438,"Mikkola and Sulkava 1970","Stomach","Stomach","Strigiformes","Strigidae","Strix","Strix nebulosa",NA,"Mammalia","Rodentia","Myodes rufocanus","Species",NA,4,NA,"Finland",66,21,"1961.5"
"new_RaptorDiets.csv",438,"Mikkola and Sulkava 1970","Stomach","Stomach","Strigiformes","Strigidae","Strix","Strix nebulosa",NA,"Mammalia","Rodentia","Myodes sp","Genus",NA,1,NA,"Finland",66,21,"1961.5"
"new_RaptorDiets.csv",438,"Mikkola and Sulkava 1970","Stomach","Stomach","Strigiformes","Strigidae","Strix","Strix nebulosa",NA,"Aves","Galliformes","Lagopus lagopus","Species",NA,1,NA,"Finland",66,21,"1961.5"
"new_RaptorDiets.csv",479,"Itamies and Mikkola 1972","Stomach","Stomach","Accipitriformes","Acciptridae","Pernis","Pernis apivorus",NA,"Insecta","Hymenoptera","Vespidae","Family",NA,920,NA,"Finland",63.129,24.325,"1965.25"
"new_RaptorDiets.csv",479,"Itamies and Mikkola 1972","Stomach","Stomach","Accipitriformes","Acciptridae","Pernis","Pernis apivorus",NA,"Insecta","Hymenoptera","Formicidae","Family",NA,1,NA,"Finland",63.129,24.325,"1965.25"
"new_RaptorDiets.csv",479,"Itamies and Mikkola 1972","Stomach","Stomach","Accipitriformes","Acciptridae","Pernis","Pernis apivorus",NA,"Insecta","Coleoptera","Coleoptera","Order",NA,12,NA,"Finland",63.129,24.325,"1965.25"
"new_RaptorDiets.csv",479,"Itamies and Mikkola 1972","Stomach","Stomach","Accipitriformes","Acciptridae","Pernis","Pernis apivorus",NA,"Insecta","Diptera","Diptera","Order",NA,4,NA,"Finland",63.129,24.325,"1965.25"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Lepidoptera","Lepidoptera","Order",NA,1936,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Dermaptera","Dermaptera","Order",NA,821,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Coleoptera","Odontria striata","Species",NA,796,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Arachnida","Araneae","Araneomorphae","Infraorder",NA,271,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Coleoptera","Carabidae","Family",NA,179,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Lepidoptera","Lepidoptera","Order",NA,95,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Coleoptera","Platyomida sp","Genus",NA,79,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Arachnida","Opiliones","Opiliones","Order",NA,21,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Arachnida","Araneae","Arbanitis sp","Genus",NA,131,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Coleoptera","Coleoptera","Order",NA,568,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Arachnida","Araneae","Araneae","Order",NA,2,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Coleoptera","Elateridae","Family",NA,5,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Coleoptera","Prionoplus reticularis","Species",NA,12,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Orthoptera","Orthoptera","Order",NA,67,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Insecta","Hemiptera","Cicadoidea","Superfamily",NA,49,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Clitellata","Opisthopora","Lumbricidae","Family",NA,93,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"","","Myriapoda","Subphylum",NA,7,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Malacostraca","Isopoda","Oniscidea","Family",NA,5,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Gastropoda","","Gastropoda","Genus",NA,3,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Amphibia","Anura","Ranoidea aurea","Species",NA,2,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Reptilia","Squamata","Hoplodactylus sp","Genus",NA,4,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Anthus novaeseelandiae","Species",NA,4,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Rhipidura fuliginosa","Species",NA,1,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Zosterops lateralis","Species",NA,1,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Chloris chloris","Species",NA,1,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Carduelis carduelis","Species",NA,3,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Passer domesticus","Species",NA,37,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Turdus ericetorum","Species",NA,21,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Turdus merula","Species",NA,7,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Prunella modularis","Species",NA,3,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Alauda arvensis","Species",NA,4,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","Passeriformes","Sturnus vulgaris","Species",NA,12,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Mammalia","Rodentia","Mus musculus","Species",NA,16,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Mammalia","Lagomorpha","Oryctolagus cuniculus","Species",NA,6,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",789,"Marples 1942","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Athene","Athene noctua",NA,"Aves","","Aves","Class",NA,5,NA,"New Zealand",-43.978,170.778,"1939"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,11,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Lagomorpha","Lepus sp","Genus",NA,7,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Rodentia","Cynomys ludovicianus","Species",NA,14,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Carnivora","Canis latrans","Species",NA,1,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Rodentia","Poliocitellus franklinii","Species",NA,1,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Aves","Strigiformes","Asio flammeus","Species",NA,1,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Didelphimorphia","Didelphis virginiana","Species",NA,1,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Rodentia","Sciurus niger","Species",NA,1,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",794,"Dyche 1904 (as presented in Gloyd 1925 The Wilson Bulletin)","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Aves","Accipitriformes","Buteo jamaicensis","Species",NA,1,NA,"USA",38.867,-95.499,"1893"
"new_RaptorDiets.csv",795,"Gloyd 1925","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,2,NA,"USA",38.742,-95.271,"1922.5"
"new_RaptorDiets.csv",795,"Gloyd 1925","Stomach","Stomach","Accipitriformes","Acciptridae","Aquila","Aquila chrysaetos",NA,"Aves","Galliformes","Gallus gallus","Species",NA,1,NA,"USA",38.742,-95.271,"1922.5"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Galliformes","Order",NA,115,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Numididae","Family",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Tetraoninae","Subfamily",NA,31,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Lagopus sp","Genus",NA,2,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Odontophoridae","Family",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Phasianus colchicus","Species",NA,5,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Galliformes","Perdix perdix","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Accipitriformes","Accipiter striatus","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Strigiformes","Megascops asio","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Passeriformes","Corvus brachyrhynchos","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Charadriiformes","Larus argentatus","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Anseriformes","Anas acuta","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Columbiformes","Zenaida macroura","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","Passeriformes","Catharus guttatus","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Aves","","Aves","Class",NA,7,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Lagomorpha","Sylvilagus sp","Genus",NA,45,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Tamiasciurus hudsonicus","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Sciurus sp","Genus",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Pteromyini","Tribe",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Marmotini","Tribe",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Spermophilus sp","Genus",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Sciuridae","Family",NA,17,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Peromyscus maniculatus","Species",NA,3,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Microtus pennsylvanicus","Species",NA,2,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Cricetidae","Family",NA,3,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Marmota monax","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Rodentia","Ondatra zibethicus","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Carnivora","Felis catus","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Carnivora","Mustela sp","Genus",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Mammalia","Eulipotyphla","Soricidae","Family",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Insecta","Orthoptera","Caelifera","Suborder",NA,2,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",796,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter gentilis",NA,"Insecta","Lepidoptera","Lepidoptera","Order",NA,2,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Galliformes","Galliformes","Order",NA,2,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Galliformes","Odontophoridae","Family",NA,4,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Charadriiformes","Scolopax minor","Species",NA,1,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Passeriformes","Melospiza sp","Genus",NA,82,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Passeriformes","Passer domesticus","Species",NA,45,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Passeriformes","Spizella sp","Genus",NA,45,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Passeriformes","Pipilo erythrophthalmus","Species",NA,38,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Passeriformes","Ammospiza sp","Genus",NA,19,NA,"USA",NA,NA,"1935"
"new_RaptorDiets.csv",797,"McAtee 1935","Stomach","Stomach","Accipitriformes","Acciptridae","Accipiter","Accipiter striatus",NA,"Aves","Passeriformes","Zonotrichia sp","Genus",NA,16,NA,"USA",NA,NA,"1935"
